X,Y,OBJECTID,Provider_Name,Provider_Name2,Address,Address2,City,State,Zip,County,Phone,Website_URL,Date_Last_Update,Type_,Detoxification,Mental_Health,Substance_Abuse,Transitional_Housing,Opiod_Treatment_Settings,SAMHSA_Cert_Opioid_Treatment_Program,Buprenorphine_Maintenance,Buprenorphine_Maintenance_for_Predetermined_Time,Buprenorphine_Detoxification,Buprenorphine_used_in_Treatment,Naltrexone_used_in_Treatment,Methadone_Maintenance,Methadone_Maintenance_for_Predetermined_time,Methadone_Detoxification,Prescribes_administers_Buprenorphine,Prescribes_administers_Naltrexone,Relapse_prevention_from_Naltrexone,Use_methadone_buprenorphine_for_pain_mgmt_emergency,Accepts_clients_on_opioid_medication,Do_not_use_medication_for_Opioid_Addiction,Does_not_treat_Opioid_Addiction,Facility_Type,Age_Groups_Served,Date_Data_Published_CDPHE,Directions,LATITUDE,LONGITUDE
-104.6440348,38.2267687,456,Gateway to Success PLLC,,2429 South Prairie Avenue ,,Pueblo,CO,81005,Pueblo,719-564-5070,http://gateway2success.us/,2018/03/07 12:04:15.146,Substance abuse treatment ,,,Substance abuse treatment  ,,"Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers naltrexone, Relapse prevention from naltrexone, Use methadone/buprenorphine for pain management or emergency dosing",,,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,Use methadone/buprenorphine for pain management or emergency dosing,,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=2429 South Prairie Avenue , Pueblo, CO 81005",38.2267687,-104.6440348
-102.6118977,38.0682562,457,Partnership for Progress,,100 Kendall Drive,,Lamar,CO,81052,Prowers,719-336-7501,http://www.southeasthealthgroup.org,2018/01/29 14:59:57.009,Substance abuse treatment ,,,Substance abuse treatment  ,,"Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers naltrexone, Relapse prevention from naltrexone, Use methadone/buprenorphine for pain management or emergency dosing",,,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,Use methadone/buprenorphine for pain management or emergency dosing,,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=100 Kendall Drive, Lamar, CO 81052",38.0682562,-102.6118977
-107.3218091,39.5325996,458,Valley View Hospital,Youth Recovery Center,1906 Blake Avenue,,Glenwood Springs,CO,81601,Garfield,970-384-7470,http://www.vvh.org,2017/07/25 16:42:30.258,Substance abuse treatment ,,,Substance abuse treatment  ,,"Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers buprenorphine, Prescribes/administers naltrexone, Relapse prevention from naltrexone",,,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,Prescribes/administers buprenorphine,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,,,,,General Hospital,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=1906 Blake Avenue, Glenwood Springs, CO 81601",39.5325996,-107.3218091
-104.9411669,39.6924575,459,Denver Womens Recovery,,1325 South Colorado Boulevard,Suite B-404,Denver,CO,80222,Denver,888-233-1553,http://www.denverwomensrecovery.com,2018/05/21 15:32:31.344,Substance abuse treatment ,,,Substance abuse treatment  ,,"Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers buprenorphine, Prescribes/administers naltrexone, Relapse prevention from naltrexone",,,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,Prescribes/administers buprenorphine,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,,,,,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=1325 South Colorado Boulevard, Denver, CO 80222",39.6924575,-104.9411669
-105.0381633,39.6391511,460,University of Colorado Denver/ARTS,Synergy Outpatient,3680-3690  West Princeton Circle,,Denver,CO,80236,Denver,303-934-1008,http://www.artstreatment.com/,2018/10/22 11:02:31.380,Substance abuse treatment ,,,Substance abuse treatment  ,,"Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers buprenorphine, Prescribes/administers naltrexone, Relapse prevention from naltrexone",,,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,Prescribes/administers buprenorphine,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,,,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=3680-3690  West Princeton Circle, Denver, CO 80236",39.6391511,-105.0381633
-105.0688105,40.6037775,461,Narconon Colorado,A Life Worth Saving,1225 Redwood Street,,Fort Collins,CO,80524,Larimer,970-484-2023,http://www.drugfreecolorado.com,2018/02/01 14:13:37.413,"Detoxification, Substance abuse treatment",Detoxification,,Substance abuse treatment  ,,"Buprenorphine detoxification, Buprenorphine used in Treatment, Prescribes/administers buprenorphine, Do not use medication for opioid addiction",,,,Buprenorphine detoxification,Buprenorphine used in Treatment,,,,,Prescribes/administers buprenorphine,,,,,Do not use medication for opioid addiction ,,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=1225 Redwood Street, Fort Collins, CO 80524",40.6037775,-105.0688105
-105.1090394,39.9219785,462,Sandstone Care,Day Treatment and Intensive Outpt,350 Interlocken Boulevard,Suite 100,Broomfield,CO,80021,Jefferson,720-372-0080,http://www.sandstonecare.com,2018/03/27 08:51:27.065,"Detoxification, Substance abuse treatment, Transitional housing or halfway house",Detoxification,,Substance abuse treatment  ,Transitional housing or halfway house,"Buprenorphine detoxification, Buprenorphine used in Treatment, Naltrexone used in Treatment",,,,Buprenorphine detoxification,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,,,,,,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=350 Interlocken Boulevard, Broomfield, CO 80021",39.9219785,-105.1090394
-105.087405,39.764662,463,West Pines Behavioral Health,,3400 Lutheran Parkway,,Wheat Ridge,CO,80033,Jefferson,303-467-4000,http://www.westpinesrecovery.org,2017/02/01 17:30:00,"Detoxification, Substance abuse treatment",Detoxification,,Substance abuse treatment  ,,"Buprenorphine detoxification, Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers buprenorphine, Prescribes/administers naltrexone",,,,Buprenorphine detoxification,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,Prescribes/administers buprenorphine,Prescribes/administers naltrexone,,,,,,General Hospital,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=3400 Lutheran Parkway, Wheat Ridge, CO 80033",39.764662,-105.087405
-104.8972303,39.1124692,464,Recovery Village Palmer Lake,,443 South Highway 105,,Palmer Lake,CO,80133,El Paso,719-955-1800,http://www.palmerlakerecovery.com/,2018/03/07 12:04:34.969,"Detoxification, Substance abuse treatment",Detoxification,,Substance abuse treatment  ,,"Buprenorphine detoxification, Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers buprenorphine, Prescribes/administers naltrexone, Relapse prevention from naltrexone",,,,Buprenorphine detoxification,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,Prescribes/administers buprenorphine,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,,,,,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=443 South Highway 105, Palmer Lake, CO 80133",39.1124692,-104.8972303
-105.1093138,39.700074,465,AspenRidge Recovery,,900 South Kipling Parkway,,Denver,CO,80226,Jefferson,303-955-5599,http://www.aspenridgerecovery.com,2017/10/25 08:32:41.031,"Detoxification, Substance abuse treatment",Detoxification,,Substance abuse treatment  ,,"Buprenorphine detoxification, Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers buprenorphine, Prescribes/administers naltrexone, Relapse prevention from naltrexone",,,,Buprenorphine detoxification,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,Prescribes/administers buprenorphine,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,,,,,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=900 South Kipling Parkway, Denver, CO 80226",39.700074,-105.1093138
-104.8821509,39.587533,466,Valley Hope/Denver,,7108 South Alton Way,Building A,Englewood,CO,80112,Arapahoe,303-694-3829,http://www.valleyhope.org,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,"Buprenorphine maintenance for predetermined time, Buprenorphine used in Treatment, Prescribes/administers buprenorphine",,,Buprenorphine maintenance for predetermined time,,Buprenorphine used in Treatment,,,,,Prescribes/administers buprenorphine,,,,,,,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=7108 South Alton Way, Englewood, CO 80112",39.587533,-104.8821509
-104.8267357,39.5586113,467,Denver Springs ,,8835 American Way,,Englewood,CO,80112,Arapahoe,720-643-4300,http://www.denversprings.com/,2017/09/21 09:53:28.094,"Detoxification, Substance abuse treatment",Detoxification,,Substance abuse treatment  ,,"Buprenorphine maintenance for predetermined time, Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers buprenorphine, Prescribes/administers naltrexone",,,Buprenorphine maintenance for predetermined time,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,Prescribes/administers buprenorphine,Prescribes/administers naltrexone,,,,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=8835 American Way, Englewood, CO 80112",39.5586113,-104.8267357
-105.2415925,39.9885412,468,NorthStar Transitions,,4462 Hamilton Court,,Boulder,CO,80305,Boulder,303-558-6400,http://,2017/10/26 14:04:29.250,"Detoxification, Substance abuse treatment",Detoxification,,Substance abuse treatment  ,,"Buprenorphine maintenance for predetermined time, Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers buprenorphine, Prescribes/administers naltrexone, Relapse prevention from naltrexone",,,Buprenorphine maintenance for predetermined time,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,Prescribes/administers buprenorphine,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,,,,,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=4462 Hamilton Court, Boulder, CO 80305",39.9885412,-105.2415925
-104.6217101,38.3060392,469,Parkview Adult,Chemical Dependecy Unit,58 Club Manor Drive,,Pueblo,CO,81008,Pueblo,719-584-4890,http://www.parkviewmc.com/care-treatment/behavioral-health/adult/chemical-dependency,2018/03/07 12:27:07.625,"Detoxification, Substance abuse treatment",Detoxification,,Substance abuse treatment  ,,"Buprenorphine maintenance for predetermined time, Buprenorphine detoxification, Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers buprenorphine, Prescribes/administers naltrexone",,,Buprenorphine maintenance for predetermined time,Buprenorphine detoxification,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,Prescribes/administers buprenorphine,Prescribes/administers naltrexone,,,,,,General Hospital,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=58 Club Manor Drive, Pueblo, CO 81008",38.3060392,-104.6217101
-108.5828191,37.3494173,470,Cortez Addiction Recovery Servs Inc,DBA The Recovery Center,35 North Ash Street,,Cortez,CO,81321,Montezuma,970-565-4109 x12,http://www.cortezrecovery.org,2018/03/26 15:56:05.467,Substance abuse treatment ,,,Substance abuse treatment  ,,"Buprenorphine maintenance, Buprenorphine used in Treatment, Prescribes/administers buprenorphine",,Buprenorphine maintenance,,,Buprenorphine used in Treatment,,,,,Prescribes/administers buprenorphine,,,,,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=35 North Ash Street, Cortez, CO 81321",37.3494173,-108.5828191
-105.1240454,40.4068621,471,Healing Arts Family Medicine,Healing Arts Recovery and Trt Servs,3320 West Eisenhower Boulevard,,Loveland,CO,80537,Larimer,970-669-2849,http://www.healingartsfamilymedicine.com,2018/03/14 09:38:18.547,"Detoxification, Substance abuse treatment",Detoxification,,Substance abuse treatment  ,,"Buprenorphine maintenance, Buprenorphine used in Treatment, Naltrexone used in Treatment, Relapse prevention from naltrexone",,Buprenorphine maintenance,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,,,Relapse prevention from naltrexone  ,,,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=3320 West Eisenhower Boulevard, Loveland, CO 80537",40.4068621,-105.1240454
-105.0819043,39.7807661,472,Jefferson Center for Mental Health,,4643 Wadsworth Boulevard,,Wheat Ridge,CO,80033,Jefferson,303-463-7400,http://,2017/08/18 16:01:01.658,Detoxification,Detoxification,,,,"Buprenorphine maintenance, Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers buprenorphine, Prescribes/administers naltrexone ",,Buprenorphine maintenance,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,Prescribes/administers buprenorphine,Prescribes/administers naltrexone,,,,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=4643 Wadsworth Boulevard, Wheat Ridge, CO 80033",39.7807661,-105.0819043
-105.5164573,39.742606,473,Jefferson Center for Mental Health,Clear Creek Office,1531 Colorado Boulevard,P.O. Box 3669,Idaho Springs,CO,80452,Clear Creek,303-670-7550,http://,2017/08/17 10:58:38.695,Substance abuse treatment ,,,Substance abuse treatment  ,,"Buprenorphine maintenance, Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers buprenorphine, Prescribes/administers naltrexone ",,Buprenorphine maintenance,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,Prescribes/administers buprenorphine,Prescribes/administers naltrexone,,,,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=1531 Colorado Boulevard, Idaho Springs, CO 80452",39.742606,-105.5164573
-105.47711,39.83436,474,Jefferson Center for Mental Health,,101 Norton Drive,,Black Hawk,CO,80422,Gilpin,303-425-0300,http://jeffersonmentalhealth.org,2018/05/22 12:19:35.618,Substance abuse treatment ,,,Substance abuse treatment  ,,"Buprenorphine maintenance, Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers buprenorphine, Prescribes/administers naltrexone ",,Buprenorphine maintenance,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,Prescribes/administers buprenorphine,Prescribes/administers naltrexone,,,,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=101 Norton Drive, Black Hawk, CO 80422",39.83436,-105.47711
-105.1004917,39.6120252,475,Jefferson Center for Mental Health,,9200 West Cross Drive,Suite 421,Littleton,CO,80123,Jefferson,303-425-0300,http://jeffersonmentalhealth.org,2017/08/16 13:37:56.612,Substance abuse treatment ,,,Substance abuse treatment  ,,"Buprenorphine maintenance, Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers buprenorphine, Prescribes/administers naltrexone ",,Buprenorphine maintenance,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,Prescribes/administers buprenorphine,Prescribes/administers naltrexone,,,,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=9200 West Cross Drive, Littleton, CO 80123",39.6120252,-105.1004917
-105.077159,39.6502185,476,Jefferson Center for Mental Health,,3595 South Teller Street,,Denver,CO,80235,Jefferson,303-425-0300,http://,2018/07/02 12:58:37.265,Substance abuse treatment ,,,Substance abuse treatment  ,,"Buprenorphine maintenance, Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers buprenorphine, Prescribes/administers naltrexone ",,Buprenorphine maintenance,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,Prescribes/administers buprenorphine,Prescribes/administers naltrexone,,,,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=3595 South Teller Street, Denver, CO 80235",39.6502185,-105.077159
-105.1056302,39.7851506,477,Jefferson Center for Mental Health,,70 Executive Center,,Wheat Ridge,CO,80033,Jefferson,303-425-0300,http://www.jeffersonmentalhealth.org,2018/01/29 14:57:43.918,Substance abuse treatment ,,,Substance abuse treatment  ,,"Buprenorphine maintenance, Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers buprenorphine, Prescribes/administers naltrexone ",,Buprenorphine maintenance,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,Prescribes/administers buprenorphine,Prescribes/administers naltrexone,,,,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=70 Executive Center, Wheat Ridge, CO 80033",39.7851506,-105.1056302
-105.1046463,39.7859697,478,Jefferson Center for Mental Health,,9595 West 49th Avenue,,Wheat Ridge,CO,80033,Jefferson,303-425-0300,http://,2017/08/22 13:11:36.199,Substance abuse treatment ,,,Substance abuse treatment  ,,"Buprenorphine maintenance, Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers buprenorphine, Prescribes/administers naltrexone ",,Buprenorphine maintenance,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,Prescribes/administers buprenorphine,Prescribes/administers naltrexone,,,,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=9595 West 49th Avenue, Wheat Ridge, CO 80033",39.7859697,-105.1046463
